as_of_date,index_name,index_code,ticker,yahoo_ticker,name_cn,name_en,exchange,exchange_cn,weight_pct
2026-06-04,CSI 500,000905,601128,601128.SS,常熟银行,"Jiangsu Changshu Rural Commercial Bank Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.223
2026-06-04,CSI 500,000905,601139,601139.SS,深圳燃气,Shenzhen Gas Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.053
2026-06-04,CSI 500,000905,601155,601155.SS,新城控股,"Future Land Holdings Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.113
2026-06-04,CSI 500,000905,601156,601156.SS,东航物流,"Eastern Air Logistics Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.099
2026-06-04,CSI 500,000905,601162,601162.SS,天风证券,"TIANFENG SECURITIES CO., LTD.",Shanghai Stock Exchange,上海证券交易所,0.224
2026-06-04,CSI 500,000905,601168,601168.SS,西部矿业,Western Mining Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.483
2026-06-04,CSI 500,000905,601179,601179.SS,中国西电,China XD Electric Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.403
2026-06-04,CSI 500,000905,601198,601198.SS,东兴证券,"DONGXING SECURITIES CO., LTD.",Shanghai Stock Exchange,上海证券交易所,0.246
2026-06-04,CSI 500,000905,601212,601212.SS,白银有色,"Baiyin Nonferrous Group Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.176
2026-06-04,CSI 500,000905,601216,601216.SS,君正集团,"Inner Mongolia Junzheng Energy & Chemical Group Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.164
2026-06-04,CSI 500,000905,601228,601228.SS,广州港,GUANGZHOU PORT COMPANY LIMITED,Shanghai Stock Exchange,上海证券交易所,0.044
2026-06-04,CSI 500,000905,601231,601231.SS,环旭电子,"Universal Scientific Industrial (Shanghai) Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.305
2026-06-04,CSI 500,000905,601233,601233.SS,桐昆股份,Tongkun Group Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.261
2026-06-04,CSI 500,000905,601333,601333.SS,广深铁路,Guangshen Railway Company Limited,Shanghai Stock Exchange,上海证券交易所,0.099
2026-06-04,CSI 500,000905,601399,601399.SS,国机重装,"Sinomach Heavy Equipment Group Co.,Ltd",Shanghai Stock Exchange,上海证券交易所,0.105
2026-06-04,CSI 500,000905,601555,601555.SS,东吴证券,Soochow Securities Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.296
2026-06-04,CSI 500,000905,601567,601567.SS,三星电气,"Ningbo Sanxing Medical Electric Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.109
2026-06-04,CSI 500,000905,601577,601577.SS,长沙银行,"BANK OF CHANGSHA CO., LTD.",Shanghai Stock Exchange,上海证券交易所,0.217
2026-06-04,CSI 500,000905,601598,601598.SS,中国外运,Sinotrans Limited,Shanghai Stock Exchange,上海证券交易所,0.089
2026-06-04,CSI 500,000905,601608,601608.SS,中信重工,"CITIC HEAVY INDUSTRIES CO., LTD.",Shanghai Stock Exchange,上海证券交易所,0.097
2026-06-04,CSI 500,000905,601611,601611.SS,中国核建,China Nuclear Engineering Corporation Limited,Shanghai Stock Exchange,上海证券交易所,0.138
2026-06-04,CSI 500,000905,601615,601615.SS,明阳智能,MingYangSmartEnergyGroupLimited,Shanghai Stock Exchange,上海证券交易所,0.284
2026-06-04,CSI 500,000905,601665,601665.SS,齐鲁银行,"QILU BANK CO., LTD.",Shanghai Stock Exchange,上海证券交易所,0.249
2026-06-04,CSI 500,000905,601666,601666.SS,平煤股份,Pingdingshan Tianan Coal Mining Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.11
2026-06-04,CSI 500,000905,601696,601696.SS,中银证券,"BOC International (China) Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.18
2026-06-04,CSI 500,000905,601699,601699.SS,潞安环能,Shanxi Lu'an Environmental Energy Development Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.182
2026-06-04,CSI 500,000905,601717,601717.SS,中创智领,ZMJ Group Company Limited,Shanghai Stock Exchange,上海证券交易所,0.186
2026-06-04,CSI 500,000905,601799,601799.SS,星宇股份,Changzhou Xingyu Automotive Lighting Systems Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.172
2026-06-04,CSI 500,000905,601865,601865.SS,福莱特,"Flat Glass Group CO.,LTD.",Shanghai Stock Exchange,上海证券交易所,0.084
2026-06-04,CSI 500,000905,601866,601866.SS,中远海发,"COSCO SHIPPING Development Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.093
2026-06-04,CSI 500,000905,601880,601880.SS,辽港股份,"Liaoning Port Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.113
2026-06-04,CSI 500,000905,601918,601918.SS,新集能源,SDIC Xinji Energy Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.151
2026-06-04,CSI 500,000905,601921,601921.SS,浙版传媒,"Zhejiang Publishing & Media Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.032
2026-06-04,CSI 500,000905,601928,601928.SS,凤凰传媒,Jiangsu Phoenix Publishing & Media Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.065
2026-06-04,CSI 500,000905,601958,601958.SS,金钼股份,Jinduicheng Molybdenum Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.222
2026-06-04,CSI 500,000905,601965,601965.SS,中国汽研,"China Automotive Engineering Research Institute Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.06
2026-06-04,CSI 500,000905,601966,601966.SS,玲珑轮胎,"Shandong Linglong Tyre Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.083
2026-06-04,CSI 500,000905,601990,601990.SS,南京证券,"Nanjing Securities Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.14
2026-06-04,CSI 500,000905,601991,601991.SS,大唐发电,"Datang International Power Generation Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.305
2026-06-04,CSI 500,000905,601997,601997.SS,贵阳银行,"Bank of Guiyang Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.165
2026-06-04,CSI 500,000905,603000,603000.SS,人民网,"People.cn CO.,LTD",Shanghai Stock Exchange,上海证券交易所,0.092
2026-06-04,CSI 500,000905,603049,603049.SS,中策橡胶,"Zhongce Rubber Group Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.039
2026-06-04,CSI 500,000905,603077,603077.SS,和邦生物,"Sichuan Hebang Biotechnology Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.144
2026-06-04,CSI 500,000905,603087,603087.SS,甘李药业,Gan & Lee Pharmaceuticals,Shanghai Stock Exchange,上海证券交易所,0.178
2026-06-04,CSI 500,000905,603129,603129.SS,春风动力,"ZHEJIANGCFMOTOPOWERCO.,LTD.",Shanghai Stock Exchange,上海证券交易所,0.227
2026-06-04,CSI 500,000905,603156,603156.SS,养元饮品,"Hebei Yangyuan ZhiHui Beverage Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.204
2026-06-04,CSI 500,000905,603160,603160.SS,汇顶科技,"Shenzhen Huiding Technology Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.161
2026-06-04,CSI 500,000905,603179,603179.SS,新泉股份,"Jiangsu Xinquan Automotive Trim Co.,Ltd",Shanghai Stock Exchange,上海证券交易所,0.247
2026-06-04,CSI 500,000905,603225,603225.SS,新凤鸣,"Xinfengming Group Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.135
2026-06-04,CSI 500,000905,603228,603228.SS,景旺电子,"Shenzhen Kinwong Electronic Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.37
2026-06-04,CSI 500,000905,603233,603233.SS,大参林,"DaShenLin Pharmaceutical Group Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.071
2026-06-04,CSI 500,000905,603290,603290.SS,斯达半导,StarPower Semiconductor Ltd.,Shanghai Stock Exchange,上海证券交易所,0.146
2026-06-04,CSI 500,000905,603298,603298.SS,杭叉集团,"Hangcha Group Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.127
2026-06-04,CSI 500,000905,603338,603338.SS,浙江鼎力,"Zhejiang Dingli Machinery Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.123
2026-06-04,CSI 500,000905,603341,603341.SS,龙旗科技,"Shanghai Longcheer Technology Co.,Ltd",Shanghai Stock Exchange,上海证券交易所,0.077
2026-06-04,CSI 500,000905,603345,603345.SS,安井食品,"FU JIAN ANJOY FOODS CO., LTD.",Shanghai Stock Exchange,上海证券交易所,0.194
2026-06-04,CSI 500,000905,603379,603379.SS,三美股份,"Zhejiang Sanmei Chemical Industry Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.133
2026-06-04,CSI 500,000905,603444,603444.SS,吉比特,"G-bits Network Technology(Xiamen)Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.136
2026-06-04,CSI 500,000905,603486,603486.SS,科沃斯,"Ecovacs Robotics Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.129
2026-06-04,CSI 500,000905,603529,603529.SS,爱玛科技,"AIMA TECHNOLOGY GROUP CO.,LTD.",Shanghai Stock Exchange,上海证券交易所,0.053
2026-06-04,CSI 500,000905,603565,603565.SS,中谷物流,"Shanghai Zhonggu Logistics Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.083
2026-06-04,CSI 500,000905,603568,603568.SS,伟明环保,"ZHEJIANG WEIMING ENVIRONMENT PROTECTION CO., LTD.",Shanghai Stock Exchange,上海证券交易所,0.117
2026-06-04,CSI 500,000905,603589,603589.SS,口子窖,"Anhui Kouzi Distillery Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.088
2026-06-04,CSI 500,000905,603596,603596.SS,伯特利,"Bethel Automotive Safety Systems Co., Ltd",Shanghai Stock Exchange,上海证券交易所,0.191
2026-06-04,CSI 500,000905,603605,603605.SS,珀莱雅,"Proya Cosmetics Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.139
2026-06-04,CSI 500,000905,603606,603606.SS,东方电缆,"Ningbo Orient Wires & Cables Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.21
2026-06-04,CSI 500,000905,603650,603650.SS,彤程新材,"Red Avenue New Materials Group Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.123
2026-06-04,CSI 500,000905,603658,603658.SS,安图生物,"Autobio Diagnostics Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.055
2026-06-04,CSI 500,000905,603659,603659.SS,璞泰来,"Shanghai Putailai New Energy Technology Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.31
2026-06-04,CSI 500,000905,603688,603688.SS,石英股份,"JIANGSU PACIFIC QUARTZ CO., LTD",Shanghai Stock Exchange,上海证券交易所,0.173
2026-06-04,CSI 500,000905,603699,603699.SS,纽威股份,"Neway Valve (Suzhou) Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.169
2026-06-04,CSI 500,000905,603707,603707.SS,健友股份,"Nanjing King-Friend Biochemical Pharmaceutical Co., Ltd",Shanghai Stock Exchange,上海证券交易所,0.037
2026-06-04,CSI 500,000905,603728,603728.SS,鸣志电器,"Shanghai Moons' Electric Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.122
2026-06-04,CSI 500,000905,603737,603737.SS,三棵树,"SKSHU Paint Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.102
2026-06-04,CSI 500,000905,603766,603766.SS,隆鑫通用,"Loncin Motor Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.153
2026-06-04,CSI 500,000905,603786,603786.SS,科博达,"KEBODA TECHNOLOGY Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.056
2026-06-04,CSI 500,000905,603806,603806.SS,福斯特,"HANGZHOU FIRST PV MATERIAL Co., LTD.",Shanghai Stock Exchange,上海证券交易所,0.177
2026-06-04,CSI 500,000905,603816,603816.SS,顾家家居,"Jason Furniture (Hangzhou) Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.136
2026-06-04,CSI 500,000905,603833,603833.SS,欧派家居,Oppein Home Group Inc.,Shanghai Stock Exchange,上海证券交易所,0.068
2026-06-04,CSI 500,000905,603858,603858.SS,步长制药,"SHANDONG BUCHANG PHARMACEUTICALS CO., LTD.",Shanghai Stock Exchange,上海证券交易所,0.075
2026-06-04,CSI 500,000905,603885,603885.SS,吉祥航空,"JUNEYAO AIRLINES Co., Ltd",Shanghai Stock Exchange,上海证券交易所,0.099
2026-06-04,CSI 500,000905,603899,603899.SS,晨光股份,SHANGHAI M&G STATIONERY INC.,Shanghai Stock Exchange,上海证券交易所,0.081
2026-06-04,CSI 500,000905,603920,603920.SS,世运电路,"Olympic Circuit Technology Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.251
2026-06-04,CSI 500,000905,603927,603927.SS,中科软,"Sinosoft Co.,Ltd",Shanghai Stock Exchange,上海证券交易所,0.082
2026-06-04,CSI 500,000905,603939,603939.SS,益丰药房,"Yifeng Pharmacy Chain Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.122
2026-06-04,CSI 500,000905,603979,603979.SS,金诚信,"JCHX MINING MANAGEMENT CO.,LTD.",Shanghai Stock Exchange,上海证券交易所,0.263
2026-06-04,CSI 500,000905,605358,605358.SS,立昂微,"Hangzhou Lion Electronics Co.,Ltd",Shanghai Stock Exchange,上海证券交易所,0.282
2026-06-04,CSI 500,000905,605589,605589.SS,圣泉集团,"Jinan Shengquan Group Share Holding Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.298
2026-06-04,CSI 500,000905,688002,688002.SS,睿创微纳,"Raytron Technology Co.,Ltd",Shanghai Stock Exchange,上海证券交易所,0.446
2026-06-04,CSI 500,000905,688017,688017.SS,绿的谐波,"Leader Harmonious Drive Systems Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.373
2026-06-04,CSI 500,000905,688018,688018.SS,乐鑫科技,"Espressif Systems (Shanghai) Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.159
2026-06-04,CSI 500,000905,688019,688019.SS,安集科技,"Anji Microelectronics Technology (Shanghai) Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.318
2026-06-04,CSI 500,000905,688027,688027.SS,国盾量子,"QuantumCTek Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.328
2026-06-04,CSI 500,000905,688037,688037.SS,芯源微,"KINGSEMI Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.375
2026-06-04,CSI 500,000905,688052,688052.SS,纳芯微,"Suzhou Novosense Microelectronics Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.278
2026-06-04,CSI 500,000905,688065,688065.SS,凯赛生物,Cathay Biotech Inc.,Shanghai Stock Exchange,上海证券交易所,0.138
2026-06-04,CSI 500,000905,688099,688099.SS,晶晨股份,"Amlogic (Shanghai) Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.339
2026-06-04,CSI 500,000905,688100,688100.SS,威胜信息,"Willfar Information Technology Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.051
2026-06-04,CSI 500,000905,688114,688114.SS,华大智造,"MGI Tech Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.12
2026-06-04,CSI 500,000905,688120,688120.SS,华海清科,"Hwatsing Technology Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.614
2026-06-04,CSI 500,000905,688122,688122.SS,西部超导,"Western Superconducting Technologies Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.292
2026-06-04,CSI 500,000905,688166,688166.SS,博瑞医药,"BrightGene Bio-Medical Technology Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.146
2026-06-04,CSI 500,000905,688172,688172.SS,燕东微,"Beijing YanDong MicroElectronic Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.196
2026-06-04,CSI 500,000905,688180,688180.SS,君实生物,"Shanghai Junshi Biosciences Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.174
2026-06-04,CSI 500,000905,688183,688183.SS,生益电子,"SHENGYI ELECTRONICS CO., LTD.",Shanghai Stock Exchange,上海证券交易所,0.327
2026-06-04,CSI 500,000905,688188,688188.SS,柏楚电子,SHANGHAI FRIENDESS ELECTRONICS TECHNOLOGY CORPORATION LIMITED,Shanghai Stock Exchange,上海证券交易所,0.178
2026-06-04,CSI 500,000905,688192,688192.SS,迪哲医药,"Dizal (Jiangsu) Pharmaceutical Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.073
2026-06-04,CSI 500,000905,688213,688213.SS,思特威,"Smartsens Technology (Shanghai) Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.264
2026-06-04,CSI 500,000905,688220,688220.SS,翱捷科技,"ASR Microelectronics Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.253
2026-06-04,CSI 500,000905,688234,688234.SS,天岳先进,"SICC CO., LTD.",Shanghai Stock Exchange,上海证券交易所,0.3
2026-06-04,CSI 500,000905,688235,688235.SS,百济神州,"BeiGene, Ltd.",Shanghai Stock Exchange,上海证券交易所,0.266
2026-06-04,CSI 500,000905,688248,688248.SS,南网科技,"ChinaSouthernPowerGridTechnologyCo.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.097
2026-06-04,CSI 500,000905,688266,688266.SS,泽璟制药,"Suzhou Zelgen Biopharmaceuticals Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.176
2026-06-04,CSI 500,000905,688278,688278.SS,特宝生物,"Xiamen Amoytop Biotech Co., LTD.",Shanghai Stock Exchange,上海证券交易所,0.088
2026-06-04,CSI 500,000905,688281,688281.SS,华秦科技,"Shaanxi Huaqin Technology Industry Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.098
2026-06-04,CSI 500,000905,688295,688295.SS,中复神鹰,"Zhongfu Shenying Carbon Fiber Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.082
2026-06-04,CSI 500,000905,688297,688297.SS,中无人机,"AVIC (CHENGDU) UAS CO., LTD.",Shanghai Stock Exchange,上海证券交易所,0.114
2026-06-04,CSI 500,000905,688301,688301.SS,奕瑞科技,iRay Group,Shanghai Stock Exchange,上海证券交易所,0.243
2026-06-04,CSI 500,000905,688318,688318.SS,财富趋势,"Shenzhen Fortune Trend Technology Co., Ltd",Shanghai Stock Exchange,上海证券交易所,0.082
2026-06-04,CSI 500,000905,688322,688322.SS,奥比中光,Orbbec Inc.,Shanghai Stock Exchange,上海证券交易所,0.212
2026-06-04,CSI 500,000905,688336,688336.SS,三生国健,"Sunshine Guojian Pharmaceutical (Shanghai) Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.075
2026-06-04,CSI 500,000905,688347,688347.SS,华虹公司,HUA HONG SEMICONDUCTOR LIMITED,Shanghai Stock Exchange,上海证券交易所,0.916
2026-06-04,CSI 500,000905,688349,688349.SS,三一重能,"Sany Heavy Energy Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.049
2026-06-04,CSI 500,000905,688361,688361.SS,中科飞测,"Skyverse Technology Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.434
2026-06-04,CSI 500,000905,688363,688363.SS,华熙生物,Bloomage Biotechnology Corporation Limited,Shanghai Stock Exchange,上海证券交易所,0.067
2026-06-04,CSI 500,000905,688375,688375.SS,国博电子,"Guobo Electronics Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.154
2026-06-04,CSI 500,000905,688385,688385.SS,复旦微电,"Shanghai Fudan Microelectronics Group CO.,LTD.",Shanghai Stock Exchange,上海证券交易所,0.215
2026-06-04,CSI 500,000905,688387,688387.SS,信科移动,"CICT Mobile Communication Technology Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.209
2026-06-04,CSI 500,000905,688425,688425.SS,铁建重工,China Railway Construction Heavy Industry Corporation Limited,Shanghai Stock Exchange,上海证券交易所,0.068
2026-06-04,CSI 500,000905,688469,688469.SS,芯联集成,"United Nova Technology Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.385
2026-06-04,CSI 500,000905,688475,688475.SS,萤石网络,"Hangzhou EZVIZ Network Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.042
2026-06-04,CSI 500,000905,688520,688520.SS,神州细胞,Sinocelltech Group Limited,Shanghai Stock Exchange,上海证券交易所,0.051
2026-06-04,CSI 500,000905,688525,688525.SS,佰维存储,"Biwin Storage Technology Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,1.015
2026-06-04,CSI 500,000905,688538,688538.SS,和辉光电,"Everdisplay Optronics (Shanghai) Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.123
2026-06-04,CSI 500,000905,688561,688561.SS,奇安信,Qi An Xin Technology Group Inc.,Shanghai Stock Exchange,上海证券交易所,0.069
2026-06-04,CSI 500,000905,688563,688563.SS,航材股份,"Baimtec Material Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.067
2026-06-04,CSI 500,000905,688568,688568.SS,中科星图,"Geovis Technology Co.,Ltd",Shanghai Stock Exchange,上海证券交易所,0.187
2026-06-04,CSI 500,000905,688578,688578.SS,艾力斯,"Shanghai Allist Pharmaceuticals Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.23
2026-06-04,CSI 500,000905,688582,688582.SS,芯动联科,Anhui XDLK Microsystem Corporation Limited,Shanghai Stock Exchange,上海证券交易所,0.093
2026-06-04,CSI 500,000905,688599,688599.SS,天合光能,"Trina Solar Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.206
2026-06-04,CSI 500,000905,688608,688608.SS,恒玄科技,"Bestechnic (Shanghai) Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.187
2026-06-04,CSI 500,000905,688615,688615.SS,合合信息,"Intsig Information Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.119
2026-06-04,CSI 500,000905,688617,688617.SS,惠泰医疗,APT Medical Inc.,Shanghai Stock Exchange,上海证券交易所,0.165
2026-06-04,CSI 500,000905,688629,688629.SS,华丰科技,"Sichuan Huafeng Technology Co., LTD.",Shanghai Stock Exchange,上海证券交易所,0.248
2026-06-04,CSI 500,000905,688676,688676.SS,金盘科技,"HAINAN JINPAN SMART TECHNOLOGY CO., LTD.",Shanghai Stock Exchange,上海证券交易所,0.263
2026-06-04,CSI 500,000905,688692,688692.SS,达梦数据,WUHAN DAMENG DATABASE COMPANY LIMITED,Shanghai Stock Exchange,上海证券交易所,0.138
2026-06-04,CSI 500,000905,688702,688702.SS,盛科通信,"Suzhou Centec Communications Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.329
2026-06-04,CSI 500,000905,688709,688709.SS,成都华微,"Chengdu Sino-Microelectronics Tech. Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.065
2026-06-04,CSI 500,000905,688728,688728.SS,格科微,GalaxyCore Inc.,Shanghai Stock Exchange,上海证券交易所,0.107
2026-06-04,CSI 500,000905,688772,688772.SS,珠海冠宇,"Zhuhai CosMX Battery Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.103
2026-06-04,CSI 500,000905,688777,688777.SS,中控技术,"SUPCON Technology Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.515
2026-06-04,CSI 500,000905,688778,688778.SS,厦钨新能,"XTC New Energy Materials (Xiamen) Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.12
2026-06-04,CSI 500,000905,688819,688819.SS,天能股份,"Tianneng Battery Group Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.032
2026-06-04,CSI 500,000905,689009,689009.SS,九号公司,Ninebot Limited,Shanghai Stock Exchange,上海证券交易所,0.209
