as_of_date,index_name,index_code,ticker,yahoo_ticker,name_cn,name_en,exchange,exchange_cn,weight_pct
2026-06-04,CSI 300,000300,600845,600845.SS,宝信软件,Shanghai Baosight Software Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.065
2026-06-04,CSI 300,000300,600875,600875.SS,东方电气,Dongfang Electric Corporation Limited,Shanghai Stock Exchange,上海证券交易所,0.161
2026-06-04,CSI 300,000300,600886,600886.SS,国投电力,"SDIC Power Holdings Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.129
2026-06-04,CSI 300,000300,600887,600887.SS,伊利股份,Inner Mongolia Yili Industrial Group Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.638
2026-06-04,CSI 300,000300,600893,600893.SS,航发动力,AVIC AVIATION ENGINE CORPORATION PLC.,Shanghai Stock Exchange,上海证券交易所,0.207
2026-06-04,CSI 300,000300,600900,600900.SS,长江电力,China Yangtze Power Co Ltd,Shanghai Stock Exchange,上海证券交易所,1.271
2026-06-04,CSI 300,000300,600905,600905.SS,三峡能源,"China Three Gorges Renewables (Group) Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.223
2026-06-04,CSI 300,000300,600918,600918.SS,中泰证券,"ZHONGTAI SECURITIES CO., LTD.",Shanghai Stock Exchange,上海证券交易所,0.065
2026-06-04,CSI 300,000300,600919,600919.SS,江苏银行,"Bank of Jiangsu Co., Ltd",Shanghai Stock Exchange,上海证券交易所,0.621
2026-06-04,CSI 300,000300,600926,600926.SS,杭州银行,"BANK OF HANGZHOU CO., LTD",Shanghai Stock Exchange,上海证券交易所,0.304
2026-06-04,CSI 300,000300,600930,600930.SS,华电新能,Huadian New Energy Group Corporation Limited,Shanghai Stock Exchange,上海证券交易所,0.07
2026-06-04,CSI 300,000300,600938,600938.SS,中国海油,CNOOC Limited,Shanghai Stock Exchange,上海证券交易所,0.308
2026-06-04,CSI 300,000300,600941,600941.SS,中国移动,China Mobile Limited,Shanghai Stock Exchange,上海证券交易所,0.335
2026-06-04,CSI 300,000300,600958,600958.SS,东方证券,ORIENT SECURITIES COMPANY LIMITED,Shanghai Stock Exchange,上海证券交易所,0.182
2026-06-04,CSI 300,000300,600989,600989.SS,宝丰能源,"Ningxia Baofeng Energy Group Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.198
2026-06-04,CSI 300,000300,600999,600999.SS,招商证券,China Merchants Securities Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.236
2026-06-04,CSI 300,000300,601006,601006.SS,大秦铁路,Daqin Railway Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.235
2026-06-04,CSI 300,000300,601009,601009.SS,南京银行,Bank of Nanjing Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.249
2026-06-04,CSI 300,000300,601012,601012.SS,隆基绿能,"Longi Green Energy Technology Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.315
2026-06-04,CSI 300,000300,601018,601018.SS,宁波港,Ningbo Port Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.051
2026-06-04,CSI 300,000300,601021,601021.SS,春秋航空,"Spring Airlines Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.09
2026-06-04,CSI 300,000300,601058,601058.SS,赛轮轮胎,"Sailun Group Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.124
2026-06-04,CSI 300,000300,601059,601059.SS,信达证券,"CINDA SECURITIES CO., LTD.",Shanghai Stock Exchange,上海证券交易所,0.063
2026-06-04,CSI 300,000300,601066,601066.SS,中信建投,"China Securities Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.119
2026-06-04,CSI 300,000300,601077,601077.SS,渝农商行,"Chongqing Rural Commercial Bank Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.132
2026-06-04,CSI 300,000300,601088,601088.SS,中国神华,China Shenhua Energy Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.627
2026-06-04,CSI 300,000300,601100,601100.SS,恒立液压,"Jiangsu Hengli Hydraulic CO., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.219
2026-06-04,CSI 300,000300,601111,601111.SS,中国国航,Air China Ltd,Shanghai Stock Exchange,上海证券交易所,0.096
2026-06-04,CSI 300,000300,601117,601117.SS,中国化学,China National Chemical Engineering Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.106
2026-06-04,CSI 300,000300,601127,601127.SS,赛力斯,"Chongqing Sokon Industry Group Stock Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.249
2026-06-04,CSI 300,000300,601136,601136.SS,首创证券,Capital Securities Corporation Limited,Shanghai Stock Exchange,上海证券交易所,0.03
2026-06-04,CSI 300,000300,601138,601138.SS,工业富联,"Foxconn Industrial Internet Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,1.091
2026-06-04,CSI 300,000300,601166,601166.SS,兴业银行,Industrial Bank,Shanghai Stock Exchange,上海证券交易所,1.173
2026-06-04,CSI 300,000300,601169,601169.SS,北京银行,Bank of Beijing Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.282
2026-06-04,CSI 300,000300,601186,601186.SS,中国铁建,China Railway Construction Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.11
2026-06-04,CSI 300,000300,601211,601211.SS,国泰海通,"GUOTAI HAITONG SECURITIES CO., LTD.",Shanghai Stock Exchange,上海证券交易所,0.651
2026-06-04,CSI 300,000300,601225,601225.SS,陕西煤业,Shaanxi Coal Industry Company Limited,Shanghai Stock Exchange,上海证券交易所,0.374
2026-06-04,CSI 300,000300,601229,601229.SS,上海银行,"Bank of Shanghai Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.336
2026-06-04,CSI 300,000300,601236,601236.SS,红塔证券,"HONGTA SECURITIES CO., LTD.",Shanghai Stock Exchange,上海证券交易所,0.036
2026-06-04,CSI 300,000300,601238,601238.SS,广汽集团,"Guangzhou Automobile Group Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.05
2026-06-04,CSI 300,000300,601288,601288.SS,农业银行,Agricultural Bank of China Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.68
2026-06-04,CSI 300,000300,601298,601298.SS,青岛港,"Qingdao Port International Co., Ltd",Shanghai Stock Exchange,上海证券交易所,0.024
2026-06-04,CSI 300,000300,601318,601318.SS,中国平安,Ping An Insurance (Group) Company of China Ltd,Shanghai Stock Exchange,上海证券交易所,2.135
2026-06-04,CSI 300,000300,601319,601319.SS,中国人保,The People's Insurance Company (Group) of China Limited,Shanghai Stock Exchange,上海证券交易所,0.082
2026-06-04,CSI 300,000300,601328,601328.SS,交通银行,Bank of Communications Co LTD,Shanghai Stock Exchange,上海证券交易所,0.665
2026-06-04,CSI 300,000300,601336,601336.SS,新华保险,New China Life Insurance Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.186
2026-06-04,CSI 300,000300,601360,601360.SS,三六零,360 Security Technology Inc.,Shanghai Stock Exchange,上海证券交易所,0.132
2026-06-04,CSI 300,000300,601377,601377.SS,兴业证券,Industrial Securities Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.149
2026-06-04,CSI 300,000300,601390,601390.SS,中国中铁,China Railway Group Limited,Shanghai Stock Exchange,上海证券交易所,0.183
2026-06-04,CSI 300,000300,601398,601398.SS,工商银行,Industrial and Commercial Bank of China Ltd,Shanghai Stock Exchange,上海证券交易所,0.875
2026-06-04,CSI 300,000300,601456,601456.SS,国联民生,Guolian Minsheng Securities Company Limited,Shanghai Stock Exchange,上海证券交易所,0.051
2026-06-04,CSI 300,000300,601600,601600.SS,中国铝业,Aluminum Corporation of China Limited,Shanghai Stock Exchange,上海证券交易所,0.339
2026-06-04,CSI 300,000300,601601,601601.SS,中国太保,China Pacific Insurance (Group) Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.412
2026-06-04,CSI 300,000300,601607,601607.SS,上海医药,"Shanghai Pharmaceuticals Holding Co.,Ltd",Shanghai Stock Exchange,上海证券交易所,0.069
2026-06-04,CSI 300,000300,601618,601618.SS,中国中冶,Metallurgical Corporation of China Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.076
2026-06-04,CSI 300,000300,601628,601628.SS,中国人寿,China Life Insurance Company Limited,Shanghai Stock Exchange,上海证券交易所,0.211
2026-06-04,CSI 300,000300,601633,601633.SS,长城汽车,Great Wall Motor Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.079
2026-06-04,CSI 300,000300,601658,601658.SS,邮储银行,"POSTAL SAVINGS BANK OF CHINA CO., LTD.",Shanghai Stock Exchange,上海证券交易所,0.206
2026-06-04,CSI 300,000300,601668,601668.SS,中国建筑,China State Construction Engineering Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.374
2026-06-04,CSI 300,000300,601669,601669.SS,中国电建,"Power Construction Corporation of China,Ltd",Shanghai Stock Exchange,上海证券交易所,0.172
2026-06-04,CSI 300,000300,601688,601688.SS,华泰证券,Huatai Securities Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.398
2026-06-04,CSI 300,000300,601689,601689.SS,拓普集团,"Ningbo Tuopu Group Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.203
2026-06-04,CSI 300,000300,601698,601698.SS,中国卫通,"China Satellite Communications Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.095
2026-06-04,CSI 300,000300,601728,601728.SS,中国电信,China Telecom Corporation Limited,Shanghai Stock Exchange,上海证券交易所,0.352
2026-06-04,CSI 300,000300,601766,601766.SS,中国中车,CRRC Corporation Limited,Shanghai Stock Exchange,上海证券交易所,0.263
2026-06-04,CSI 300,000300,601788,601788.SS,光大证券,Everbright Securities Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.104
2026-06-04,CSI 300,000300,601800,601800.SS,中国交建,China Communications Construction Company Limited,Shanghai Stock Exchange,上海证券交易所,0.086
2026-06-04,CSI 300,000300,601808,601808.SS,中海油服,China Oilfield Services Limited,Shanghai Stock Exchange,上海证券交易所,0.029
2026-06-04,CSI 300,000300,601816,601816.SS,京沪高铁,"Beijing-Shanghai High Speed Railway Co.,Ltd",Shanghai Stock Exchange,上海证券交易所,0.552
2026-06-04,CSI 300,000300,601818,601818.SS,光大银行,China Everbright Bank Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.215
2026-06-04,CSI 300,000300,601825,601825.SS,沪农商行,"Shanghai Rural Commercial Bank Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.184
2026-06-04,CSI 300,000300,601838,601838.SS,成都银行,"BANK OF CHENGDU CO., LTD.",Shanghai Stock Exchange,上海证券交易所,0.177
2026-06-04,CSI 300,000300,601857,601857.SS,中国石油,PetroChina Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.461
2026-06-04,CSI 300,000300,601868,601868.SS,中国能建,China Energy Engineering Corporation Limited,Shanghai Stock Exchange,上海证券交易所,0.151
2026-06-04,CSI 300,000300,601872,601872.SS,招商轮船,"China Merchants Energy Shipping Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.192
2026-06-04,CSI 300,000300,601877,601877.SS,正泰电器,Zhejiang Chint Electrics Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.117
2026-06-04,CSI 300,000300,601878,601878.SS,浙商证券,"ZHESHANG SECURITIES CO., LTD.",Shanghai Stock Exchange,上海证券交易所,0.097
2026-06-04,CSI 300,000300,601881,601881.SS,中国银河,"China Galaxy Securities Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.1
2026-06-04,CSI 300,000300,601888,601888.SS,中国中免,China Tourism Group Duty Free Corporation Limited,Shanghai Stock Exchange,上海证券交易所,0.218
2026-06-04,CSI 300,000300,601898,601898.SS,中煤能源,China Coal Energy Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.107
2026-06-04,CSI 300,000300,601899,601899.SS,紫金矿业,Zijin Mining Group Co Ltd,Shanghai Stock Exchange,上海证券交易所,1.877
2026-06-04,CSI 300,000300,601901,601901.SS,方正证券,Founder Securities Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.106
2026-06-04,CSI 300,000300,601916,601916.SS,浙商银行,"CHINA ZHESHANG BANK CO.,LTD",Shanghai Stock Exchange,上海证券交易所,0.169
2026-06-04,CSI 300,000300,601919,601919.SS,中远海控,"COSCO SHIPPING Holdings Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.334
2026-06-04,CSI 300,000300,601939,601939.SS,建设银行,China Construction Bank,Shanghai Stock Exchange,上海证券交易所,0.316
2026-06-04,CSI 300,000300,601985,601985.SS,中国核电,"China National Nuclear Power Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.278
2026-06-04,CSI 300,000300,601988,601988.SS,中国银行,Bank of China Ltd,Shanghai Stock Exchange,上海证券交易所,0.314
2026-06-04,CSI 300,000300,601995,601995.SS,中金公司,China International Capital Corporation Limited,Shanghai Stock Exchange,上海证券交易所,0.148
2026-06-04,CSI 300,000300,601998,601998.SS,中信银行,China Citic Bank Corporation Limited,Shanghai Stock Exchange,上海证券交易所,0.147
2026-06-04,CSI 300,000300,603019,603019.SS,中科曙光,"Dawning Information Industry Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.483
2026-06-04,CSI 300,000300,603195,603195.SS,公牛集团,"GONGNIU GROUP CO., LTD.",Shanghai Stock Exchange,上海证券交易所,0.042
2026-06-04,CSI 300,000300,603259,603259.SS,药明康德,"WuXi AppTec Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.941
2026-06-04,CSI 300,000300,603260,603260.SS,合盛硅业,"HOSHINE SILICON INDUSTRY CO.,LTD",Shanghai Stock Exchange,上海证券交易所,0.051
2026-06-04,CSI 300,000300,603288,603288.SS,海天味业,Foshan Haitian Flavouring and Food Company Ltd.,Shanghai Stock Exchange,上海证券交易所,0.224
2026-06-04,CSI 300,000300,603296,603296.SS,华勤技术,"Huaqin Technology Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.162
2026-06-04,CSI 300,000300,603369,603369.SS,今世缘,"Jiangsu King's Luck Brewery Joint-Stock Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.085
2026-06-04,CSI 300,000300,603392,603392.SS,万泰生物,"BEIJING WANTAI BIOLOGICAL PHARMACY ENTERPRISE CO., LTD.",Shanghai Stock Exchange,上海证券交易所,0.049
2026-06-04,CSI 300,000300,603501,603501.SS,豪威集团,"Omni Vision Integrated Circuits Group, Inc.",Shanghai Stock Exchange,上海证券交易所,0.301
2026-06-04,CSI 300,000300,603799,603799.SS,华友钴业,"ZHEJIANG HUAYOU COBALT CO., LTD.",Shanghai Stock Exchange,上海证券交易所,0.311
2026-06-04,CSI 300,000300,603893,603893.SS,瑞芯微,"Fuzhou Rockchip Electronics Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.138
2026-06-04,CSI 300,000300,603986,603986.SS,兆易创新,GigaDevice Semiconductor (Beijing) Inc.,Shanghai Stock Exchange,上海证券交易所,1.168
2026-06-04,CSI 300,000300,603993,603993.SS,洛阳钼业,"China Molybdenum Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.605
2026-06-04,CSI 300,000300,605117,605117.SS,德业股份,"Ningbo Deye Technology Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.22
2026-06-04,CSI 300,000300,605499,605499.SS,东鹏饮料,"Eastroc Beverage (Group) Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.144
2026-06-04,CSI 300,000300,688008,688008.SS,澜起科技,"Montage Technology Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,1.085
2026-06-04,CSI 300,000300,688009,688009.SS,中国通号,China Railway Signal & Communication Corporation Limited,Shanghai Stock Exchange,上海证券交易所,0.046
2026-06-04,CSI 300,000300,688012,688012.SS,中微公司,Advanced Micro-Fabrication Equipment Inc. China,Shanghai Stock Exchange,上海证券交易所,0.728
2026-06-04,CSI 300,000300,688036,688036.SS,传音控股,"SHENZHEN TRANSSION HOLDINGS CO., LTD.",Shanghai Stock Exchange,上海证券交易所,0.13
2026-06-04,CSI 300,000300,688041,688041.SS,海光信息,"Hygon Information Technology Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,1.023
2026-06-04,CSI 300,000300,688047,688047.SS,龙芯中科,Loongson Technology Corporation Limited,Shanghai Stock Exchange,上海证券交易所,0.109
2026-06-04,CSI 300,000300,688082,688082.SS,盛美上海,"ACM Research (Shanghai) ,Inc.",Shanghai Stock Exchange,上海证券交易所,0.082
2026-06-04,CSI 300,000300,688111,688111.SS,金山办公,"Beijing Kingsoft Office Software, Inc.",Shanghai Stock Exchange,上海证券交易所,0.207
2026-06-04,CSI 300,000300,688126,688126.SS,沪硅产业,"National Silicon Industry Group Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.199
2026-06-04,CSI 300,000300,688169,688169.SS,石头科技,"Beijing Roborock Technology Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.08
2026-06-04,CSI 300,000300,688187,688187.SS,时代电气,"Zhuzhou CRRC Times Electric Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.06
2026-06-04,CSI 300,000300,688223,688223.SS,晶科能源,"Jinko Solar Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.088
2026-06-04,CSI 300,000300,688256,688256.SS,寒武纪,Cambricon Technologies Corporation Limited,Shanghai Stock Exchange,上海证券交易所,1.541
2026-06-04,CSI 300,000300,688271,688271.SS,联影医疗,"Shanghai United Imaging Healthcare Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.223
2026-06-04,CSI 300,000300,688303,688303.SS,大全能源,"XinJiang Daqo New Energy Co.,Ltd",Shanghai Stock Exchange,上海证券交易所,0.047
2026-06-04,CSI 300,000300,688396,688396.SS,华润微,China Resources Microelectronics Limited,Shanghai Stock Exchange,上海证券交易所,0.127
2026-06-04,CSI 300,000300,688472,688472.SS,阿特斯,"CSI Solar Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.073
2026-06-04,CSI 300,000300,688506,688506.SS,百利天恒,"Sichuan Biokin Pharmaceutical Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.074
2026-06-04,CSI 300,000300,688981,688981.SS,中芯国际,Semiconductor Manufacturing International Corporation,Shanghai Stock Exchange,上海证券交易所,1.047
