as_of_date,index_name,index_code,ticker,yahoo_ticker,name_cn,name_en,exchange,exchange_cn,weight_pct
2026-06-04,CSI 1000,000852,002267,002267.SZ,陕天然气,Shaan Xi Provincial Natural Gas Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.036
2026-06-04,CSI 1000,000852,002268,002268.SZ,电科网安,"CETC Cyberspace Security Technology Co.,Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.09
2026-06-04,CSI 1000,000852,002270,002270.SZ,华明装备,"HUAMING POWER EQUIPMENT CO., LTD.",Shenzhen Stock Exchange,深圳证券交易所,0.129
2026-06-04,CSI 1000,000852,002275,002275.SZ,桂林三金,Guilin Sanjin Pharmaceutical Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.026
2026-06-04,CSI 1000,000852,002276,002276.SZ,万马股份,"Zhejiang Wanma Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.103
2026-06-04,CSI 1000,000852,002287,002287.SZ,奇正藏药,Tibet Cheezheng Tibetan Medicine Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.026
2026-06-04,CSI 1000,000852,002292,002292.SZ,奥飞娱乐,Alpha Group,Shenzhen Stock Exchange,深圳证券交易所,0.072
2026-06-04,CSI 1000,000852,002302,002302.SZ,西部建设,"China West Construction Group Co., ltd",Shenzhen Stock Exchange,深圳证券交易所,0.028
2026-06-04,CSI 1000,000852,002315,002315.SZ,焦点科技,Focus Technology Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.072
2026-06-04,CSI 1000,000852,002317,002317.SZ,众生药业,Guangdong Zhongsheng Pharmaceutical Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.172
2026-06-04,CSI 1000,000852,002320,002320.SZ,海峡股份,Hainan Strait Shipping Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.055
2026-06-04,CSI 1000,000852,002324,002324.SZ,普利特,Shanghai Pret Composites Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.088
2026-06-04,CSI 1000,000852,002326,002326.SZ,永太科技,Zhejiang Yongtai Technology Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.144
2026-06-04,CSI 1000,000852,002332,002332.SZ,仙琚制药,Zhejiang Xianju Pharmaceutical Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.072
2026-06-04,CSI 1000,000852,002338,002338.SZ,奥普光电,Changchun Up Optotech Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.086
2026-06-04,CSI 1000,000852,002345,002345.SZ,潮宏基,Guangdong CHJ Industry Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.062
2026-06-04,CSI 1000,000852,002351,002351.SZ,漫步者,Edifier Technology Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.053
2026-06-04,CSI 1000,000852,002354,002354.SZ,天娱数科,"Tianyu Digital Technology (Dalian) Group Co.,Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.127
2026-06-04,CSI 1000,000852,002364,002364.SZ,中恒电气,Hangzhou Zhongheng Electric Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.204
2026-06-04,CSI 1000,000852,002368,002368.SZ,太极股份,Taiji Computer Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.072
2026-06-04,CSI 1000,000852,002373,002373.SZ,千方科技,Surekam Corporation,Shenzhen Stock Exchange,深圳证券交易所,0.095
2026-06-04,CSI 1000,000852,002378,002378.SZ,章源钨业,Chongyi Zhangyuan Tungsten Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.187
2026-06-04,CSI 1000,000852,002389,002389.SZ,航天彩虹,"Aerospace CH UAV Co., Ltd",Shenzhen Stock Exchange,深圳证券交易所,0.146
2026-06-04,CSI 1000,000852,002390,002390.SZ,信邦制药,Guizhou Xinbang Pharmaceutical Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.038
2026-06-04,CSI 1000,000852,002396,002396.SZ,星网锐捷,Fujian Star-net Communication Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.149
2026-06-04,CSI 1000,000852,002399,002399.SZ,海普瑞,Shenzhen Hepalink Pharmaceutical Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.04
2026-06-04,CSI 1000,000852,002400,002400.SZ,省广集团,"GUANGDONG ADVERTISING GROUP CO.,LTD",Shenzhen Stock Exchange,深圳证券交易所,0.152
2026-06-04,CSI 1000,000852,002405,002405.SZ,四维图新,NavInfo Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.223
2026-06-04,CSI 1000,000852,002408,002408.SZ,齐翔腾达,Zibo Qixiang Tengda Chemical Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.078
2026-06-04,CSI 1000,000852,002416,002416.SZ,爱施德,Shenzhen Aisidi Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.084
2026-06-04,CSI 1000,000852,002421,002421.SZ,达实智能,Shenzhen Das Intellitech Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.094
2026-06-04,CSI 1000,000852,002428,002428.SZ,云南锗业,Yunnan Lincang Xinyuan Germanium Industrial Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.513
2026-06-04,CSI 1000,000852,002434,002434.SZ,万里扬,"Zhejiang Wanliyang Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.05
2026-06-04,CSI 1000,000852,002456,002456.SZ,欧菲光,"OFILM Group Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.324
2026-06-04,CSI 1000,000852,002458,002458.SZ,益生股份,Shan Dong Yisheng Livestock & Poultry Breeding Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.075
2026-06-04,CSI 1000,000852,002468,002468.SZ,申通快递,"STO Express Co.,Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.101
2026-06-04,CSI 1000,000852,002484,002484.SZ,江海股份,Nantong Jianghai Capacitor Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.428
2026-06-04,CSI 1000,000852,002487,002487.SZ,大金重工,Dajin Heavy Industry Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.301
2026-06-04,CSI 1000,000852,002488,002488.SZ,金固股份,Zhejiang Jingu Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.087
2026-06-04,CSI 1000,000852,002489,002489.SZ,浙江永强,Yotrio Group Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.044
2026-06-04,CSI 1000,000852,002497,002497.SZ,雅化集团,Sichuan Yahua Industrial Group Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.284
2026-06-04,CSI 1000,000852,002498,002498.SZ,汉缆股份,Qingdao Hanhe Cable Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.117
2026-06-04,CSI 1000,000852,002506,002506.SZ,协鑫集成,"GCL System Integration Technology Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.174
2026-06-04,CSI 1000,000852,002507,002507.SZ,涪陵榨菜,Chongqing Fuling Zhacai Group Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.102
2026-06-04,CSI 1000,000852,002511,002511.SZ,中顺洁柔,C&S Paper Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.05
2026-06-04,CSI 1000,000852,002516,002516.SZ,旷达科技,"Kuangda Technology Group Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.048
2026-06-04,CSI 1000,000852,002518,002518.SZ,科士达,Shenzhen Kstar Science And Technology Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.136
2026-06-04,CSI 1000,000852,002531,002531.SZ,天顺风能,Titan Wind Energy (Suzhou) Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.107
2026-06-04,CSI 1000,000852,002534,002534.SZ,西子洁能,"Xizi Clean Energy Equipment Manufacturing Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.073
2026-06-04,CSI 1000,000852,002536,002536.SZ,飞龙股份,"Feilong Auto Components Co.,Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.167
2026-06-04,CSI 1000,000852,002537,002537.SZ,海联金汇,"HyUnion Holding Co.,Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.064
2026-06-04,CSI 1000,000852,002539,002539.SZ,云图控股,"Chengdu Wintrue Holding Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.115
2026-06-04,CSI 1000,000852,002541,002541.SZ,鸿路钢构,Anhui Honglu Steel Construction (Group) Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.083
2026-06-04,CSI 1000,000852,002543,002543.SZ,万和电气,Guangdong Vanward New Electric Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.024
2026-06-04,CSI 1000,000852,002544,002544.SZ,普天科技,"CETC POTEVIO SCIENCE&TECHNOLOGY CO.,LTD.",Shenzhen Stock Exchange,深圳证券交易所,0.095
2026-06-04,CSI 1000,000852,002545,002545.SZ,东方铁塔,Qingdao East Steel Tower Stock Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.146
2026-06-04,CSI 1000,000852,002550,002550.SZ,千红制药,Changzhou Qianhong Biopharma Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.061
2026-06-04,CSI 1000,000852,002557,002557.SZ,洽洽食品,Qiaqia Food Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.072
2026-06-04,CSI 1000,000852,002563,002563.SZ,森马服饰,Zhejiang Semir Garment Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.048
2026-06-04,CSI 1000,000852,002572,002572.SZ,索菲亚,Suofeiya Home Collection Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.058
2026-06-04,CSI 1000,000852,002588,002588.SZ,史丹利,"Stanley Group Co.,Ltd",Shenzhen Stock Exchange,深圳证券交易所,0.056
2026-06-04,CSI 1000,000852,002597,002597.SZ,金禾实业,Anhui Jinhe Industrial Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.077
2026-06-04,CSI 1000,000852,002605,002605.SZ,姚记科技,"SHANGHAI YAOJI TECHNOLOGY CO., LTD.",Shenzhen Stock Exchange,深圳证券交易所,0.042
2026-06-04,CSI 1000,000852,002611,002611.SZ,东方精工,Guangdong Dongfang Precision Science & Technology Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.154
2026-06-04,CSI 1000,000852,002612,002612.SZ,朗姿股份,Lancy Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.031
2026-06-04,CSI 1000,000852,002617,002617.SZ,露笑科技,Roshow Technology Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.191
2026-06-04,CSI 1000,000852,002626,002626.SZ,金达威,Xiamen Kingdomway Group Company,Shenzhen Stock Exchange,深圳证券交易所,0.05
2026-06-04,CSI 1000,000852,002635,002635.SZ,安洁科技,Suzhou Anjie Technology Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.059
2026-06-04,CSI 1000,000852,002643,002643.SZ,万润股份,"Valiant Co., Ltd",Shenzhen Stock Exchange,深圳证券交易所,0.089
2026-06-04,CSI 1000,000852,002649,002649.SZ,博彦科技,BEYONDSOFT CORPORATION,Shenzhen Stock Exchange,深圳证券交易所,0.06
2026-06-04,CSI 1000,000852,002651,002651.SZ,利君股份,"Chengdu Leejun Industrial CO., LTD.",Shenzhen Stock Exchange,深圳证券交易所,0.027
2026-06-04,CSI 1000,000852,002654,002654.SZ,万润科技,"Shenzhen Mason Technologies Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.111
2026-06-04,CSI 1000,000852,002668,002668.SZ,TCL智家,"Guangdong TCL Smart Home Appliances Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.054
2026-06-04,CSI 1000,000852,002675,002675.SZ,东诚药业,"Yantai Dongcheng Biochemicals Co.,Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.091
2026-06-04,CSI 1000,000852,002681,002681.SZ,奋达科技,"Shenzhen Fenda Technology Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.105
2026-06-04,CSI 1000,000852,002690,002690.SZ,美亚光电,Hefei Meiya Optoelectronic Technology Inc.,Shenzhen Stock Exchange,深圳证券交易所,0.058
2026-06-04,CSI 1000,000852,002697,002697.SZ,红旗连锁,"Chengdu Hongqi Chain Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.036
2026-06-04,CSI 1000,000852,002698,002698.SZ,博实股份,"HARBIN BOSHI AUTOMATION CO., LTD",Shenzhen Stock Exchange,深圳证券交易所,0.083
2026-06-04,CSI 1000,000852,002701,002701.SZ,奥瑞金,"ORG Packaging Co.,Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.097
2026-06-04,CSI 1000,000852,002705,002705.SZ,新宝股份,"Guangdong Xinbao Electrical Appliances Holdings Co., Ltd",Shenzhen Stock Exchange,深圳证券交易所,0.045
2026-06-04,CSI 1000,000852,002706,002706.SZ,良信股份,"Shanghai Liangxin Electrical Co., Ltd",Shenzhen Stock Exchange,深圳证券交易所,0.142
2026-06-04,CSI 1000,000852,002716,002716.SZ,湖南白银,"HUNAN SILVER CO.,LTD.",Shenzhen Stock Exchange,深圳证券交易所,0.2
2026-06-04,CSI 1000,000852,002727,002727.SZ,一心堂,"Yixintang Pharmaceutical Group Co.,Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.044
2026-06-04,CSI 1000,000852,002737,002737.SZ,葵花药业,"SUNFLOWER PHARMACEUTICAL GROUP Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.041
2026-06-04,CSI 1000,000852,002745,002745.SZ,木林森,"MLS Co.,LTD.",Shenzhen Stock Exchange,深圳证券交易所,0.116
2026-06-04,CSI 1000,000852,002747,002747.SZ,埃斯顿,"NANJING ESTUN AUTOMATION CO., LTD",Shenzhen Stock Exchange,深圳证券交易所,0.156
2026-06-04,CSI 1000,000852,002755,002755.SZ,奥赛康,"BEIJING AOSAIKANG PHARMACEUTICAL CO.,LTD.",Shenzhen Stock Exchange,深圳证券交易所,0.044
2026-06-04,CSI 1000,000852,002761,002761.SZ,浙江建投,"Zhejiang Construction Investment Group Co.,Ltd",Shenzhen Stock Exchange,深圳证券交易所,0.057
2026-06-04,CSI 1000,000852,002777,002777.SZ,久远银海,"Sichuan Jiuyuan Yinhai Software Co.,Ltd",Shenzhen Stock Exchange,深圳证券交易所,0.044
2026-06-04,CSI 1000,000852,002779,002779.SZ,中坚科技,"ZHEJIANG ZHONGJIAN TECHNOLOGY CO.,LTD.",Shenzhen Stock Exchange,深圳证券交易所,0.07
2026-06-04,CSI 1000,000852,002791,002791.SZ,坚朗五金,"Guangdong KinLong Hardware Products Co.,Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.03
2026-06-04,CSI 1000,000852,002807,002807.SZ,江阴银行,"Jiangsu Jiangyin Rural Commercial Bank CO.,LTD.",Shenzhen Stock Exchange,深圳证券交易所,0.115
2026-06-04,CSI 1000,000852,002815,002815.SZ,崇达技术,"Suntak Technology Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.13
2026-06-04,CSI 1000,000852,002827,002827.SZ,高争民爆,"Tibet GaoZheng Explosive Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.042
2026-06-04,CSI 1000,000852,002832,002832.SZ,比音勒芬,"BIEM.L.FDLKK GARMENT CO.,LTD.",Shenzhen Stock Exchange,深圳证券交易所,0.072
2026-06-04,CSI 1000,000852,002839,002839.SZ,张家港行,"Jiangsu Zhangjiagang Rural Commercial Bank Co., Ltd",Shenzhen Stock Exchange,深圳证券交易所,0.089
2026-06-04,CSI 1000,000852,002840,002840.SZ,华统股份,"Zhejiang Huatong Meat Products Co.,Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.032
2026-06-04,CSI 1000,000852,002847,002847.SZ,盐津铺子,"Yankershop Food Co., Ltd",Shenzhen Stock Exchange,深圳证券交易所,0.069
2026-06-04,CSI 1000,000852,002859,002859.SZ,洁美科技,"Zhejiang Jiemei Electronic And Technology Co.,Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.16
2026-06-04,CSI 1000,000852,002867,002867.SZ,周大生,"CHOW TAI SENG JEWELLERY CO., LTD.",Shenzhen Stock Exchange,深圳证券交易所,0.059
2026-06-04,CSI 1000,000852,002881,002881.SZ,美格智能,"MeiG Smart Technology Co.,Ltd",Shenzhen Stock Exchange,深圳证券交易所,0.064
2026-06-04,CSI 1000,000852,002882,002882.SZ,金龙羽,"Jinlongyu Group Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.032
2026-06-04,CSI 1000,000852,002891,002891.SZ,中宠股份,"YANTAI CHINA PET FOODS CO., LTD.",Shenzhen Stock Exchange,深圳证券交易所,0.061
2026-06-04,CSI 1000,000852,002892,002892.SZ,科力尔,"KELI MOTOR GROUP CO.,LTD.",Shenzhen Stock Exchange,深圳证券交易所,0.051
2026-06-04,CSI 1000,000852,002895,002895.SZ,川恒股份,Guizhou Chanhen Chemical Corporation,Shenzhen Stock Exchange,深圳证券交易所,0.134
2026-06-04,CSI 1000,000852,002896,002896.SZ,中大力德,"Ningbo ZhongDa Leader Intelligent Transmission Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.096
2026-06-04,CSI 1000,000852,002897,002897.SZ,意华股份,"Wenzhou Yihua Connector Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.096
2026-06-04,CSI 1000,000852,002901,002901.SZ,大博医疗,Double Medical Technology Inc.,Shenzhen Stock Exchange,深圳证券交易所,0.036
2026-06-04,CSI 1000,000852,002906,002906.SZ,华阳集团,Foryou Corporation,Shenzhen Stock Exchange,深圳证券交易所,0.082
2026-06-04,CSI 1000,000852,002911,002911.SZ,佛燃能源,"Foran Energy Group Co.,Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.024
2026-06-04,CSI 1000,000852,002913,002913.SZ,奥士康,"Aoshikang Technology Co., Ltd",Shenzhen Stock Exchange,深圳证券交易所,0.071
2026-06-04,CSI 1000,000852,002925,002925.SZ,盈趣科技,Xiamen Intretech Inc.,Shenzhen Stock Exchange,深圳证券交易所,0.064
2026-06-04,CSI 1000,000852,002928,002928.SZ,华夏航空,"China Express Airlines Co., LTD",Shenzhen Stock Exchange,深圳证券交易所,0.065
2026-06-04,CSI 1000,000852,002929,002929.SZ,润建股份,"Runjian Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.112
2026-06-04,CSI 1000,000852,002936,002936.SZ,郑州银行,"BANK OF ZHENGZHOU CO., LTD.",Shenzhen Stock Exchange,深圳证券交易所,0.094
2026-06-04,CSI 1000,000852,002941,002941.SZ,新疆交建,"Xinjiang Communications Construction Group Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.057
2026-06-04,CSI 1000,000852,002946,002946.SZ,新乳业,"New Hope Dairy Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.052
2026-06-04,CSI 1000,000852,002947,002947.SZ,恒铭达,"Suzhou Hengmingda Electronic Technology Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.171
2026-06-04,CSI 1000,000852,002948,002948.SZ,青岛银行,"BANK OF QINGDAO CO., LTD.",Shenzhen Stock Exchange,深圳证券交易所,0.127
2026-06-04,CSI 1000,000852,002960,002960.SZ,青鸟智控,"Jade Bird Integrated Technologies Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.056
2026-06-04,CSI 1000,000852,002965,002965.SZ,祥鑫科技,"Lucky Harvest Co.,Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.065
2026-06-04,CSI 1000,000852,002967,002967.SZ,广电计量,"GUANGZHOU GRG METROLOGY & TEST CO., LTD.",Shenzhen Stock Exchange,深圳证券交易所,0.072
2026-06-04,CSI 1000,000852,002978,002978.SZ,安宁股份,"Sichuan Anning Iron and Titanium Co.,Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.042
2026-06-04,CSI 1000,000852,002979,002979.SZ,雷赛智能,"China Leadshine Technology Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.111
2026-06-04,CSI 1000,000852,002985,002985.SZ,北摩高科,"BEIJING BEI MO GAO KE FRICTION MATERIAL CO., LTD.",Shenzhen Stock Exchange,深圳证券交易所,0.065
2026-06-04,CSI 1000,000852,002987,002987.SZ,京北方,"NORTHKING INFORMATION TECHNOLOGY CO., LTD",Shenzhen Stock Exchange,深圳证券交易所,0.064
2026-06-04,CSI 1000,000852,002993,002993.SZ,奥海科技,"Dongguan Aohai Technology Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.096
2026-06-04,CSI 1000,000852,003006,003006.SZ,百亚股份,"Chongqing Baiya Sanitary Products Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.032
2026-06-04,CSI 1000,000852,003012,003012.SZ,东鹏控股,"Guangdong Dongpeng Holdings Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.033
2026-06-04,CSI 1000,000852,003039,003039.SZ,顺控发展,"Guangdong Shunkong Development Co.,Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.017
2026-06-04,CSI 1000,000852,300007,300007.SZ,汉威科技,Hanwei Electronics Group Corporation,Shenzhen Stock Exchange,深圳证券交易所,0.119
2026-06-04,CSI 1000,000852,300008,300008.SZ,天海防务,"Bestway Marine & Energy Technology Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.098
2026-06-04,CSI 1000,000852,300009,300009.SZ,安科生物,Anhui Anke Biotechnology (Group) Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.105
2026-06-04,CSI 1000,000852,300026,300026.SZ,红日药业,Tianjin Chase Sun Pharmaceutical Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.074
2026-06-04,CSI 1000,000852,300031,300031.SZ,宝通科技,"WUXI BOTON TECHNOLOGY CO.,LTD.",Shenzhen Stock Exchange,深圳证券交易所,0.084
2026-06-04,CSI 1000,000852,300034,300034.SZ,钢研高纳,Beijing Cisri-Gaona Materials & Technology Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.095
2026-06-04,CSI 1000,000852,300035,300035.SZ,中科电气,Hunan Zhongke Electric Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.121
2026-06-04,CSI 1000,000852,300036,300036.SZ,超图软件,Beijing Supermap Software Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.069
2026-06-04,CSI 1000,000852,300045,300045.SZ,华力创通,HWA Create Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.107
2026-06-04,CSI 1000,000852,300047,300047.SZ,天源迪科,Shenzhen Tianyuan Dic Information Technology Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.083
2026-06-04,CSI 1000,000852,300049,300049.SZ,福瑞医科,"Inner Mongolia Furui Medical Science Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.127
2026-06-04,CSI 1000,000852,300065,300065.SZ,海兰信,Beijing Highlander Digital Technology Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.161
2026-06-04,CSI 1000,000852,300075,300075.SZ,数字政通,Beijing eGOVA Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.068
2026-06-04,CSI 1000,000852,300077,300077.SZ,国民技术,Nationz Technologies Inc,Shenzhen Stock Exchange,深圳证券交易所,0.144
2026-06-04,CSI 1000,000852,300079,300079.SZ,数码视讯,Sumavision Technologies Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.078
2026-06-04,CSI 1000,000852,300080,300080.SZ,易成新能,"Henan Yicheng New Energy Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.04
2026-06-04,CSI 1000,000852,300083,300083.SZ,创世纪,Guangdong Create Century Intelligent Equipment Group Corporation Limited,Shenzhen Stock Exchange,深圳证券交易所,0.179
2026-06-04,CSI 1000,000852,300085,300085.SZ,银之杰,"SHENZHEN INFOGEM TECHNOLOGIES CO., LTD.",Shenzhen Stock Exchange,深圳证券交易所,0.177
2026-06-04,CSI 1000,000852,300087,300087.SZ,荃银高科,Winall Hi-tech Seed Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.053
2026-06-04,CSI 1000,000852,300088,300088.SZ,长信科技,Wuhu Token Science Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.191
2026-06-04,CSI 1000,000852,300098,300098.SZ,高新兴,"Gosuncn technology group Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.099
2026-06-04,CSI 1000,000852,300101,300101.SZ,振芯科技,"Chengdu CORPRO Technology Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.084
2026-06-04,CSI 1000,000852,300102,300102.SZ,乾照光电,Xiamen Changelight Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.168
2026-06-04,CSI 1000,000852,300113,300113.SZ,顺网科技,Hangzhou Shunwang Technology Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.112
2026-06-04,CSI 1000,000852,300119,300119.SZ,瑞普生物,Tianjin Ringpu Bio-Technology Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.048
2026-06-04,CSI 1000,000852,300127,300127.SZ,银河磁体,Chengdu Galaxy Magnets Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.04
2026-06-04,CSI 1000,000852,300130,300130.SZ,新国都,XGD INC.,Shenzhen Stock Exchange,深圳证券交易所,0.098
2026-06-04,CSI 1000,000852,300131,300131.SZ,英唐智控,Shenzhen Yitoa Intelligent Control Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.212
2026-06-04,CSI 1000,000852,300133,300133.SZ,华策影视,Zhejiang Huace Film & TV Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.12
2026-06-04,CSI 1000,000852,300134,300134.SZ,大富科技,"Anhui Tatfook Technology Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.041
2026-06-04,CSI 1000,000852,300151,300151.SZ,昌红科技,"Shenzhen Changhong Technology Co.,Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.081
2026-06-04,CSI 1000,000852,300166,300166.SZ,东方国信,"Beijing Orient National Communication Science and Technology Co.,Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.161
2026-06-04,CSI 1000,000852,300170,300170.SZ,汉得信息,Hand Enterprise Solutions Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.209
2026-06-04,CSI 1000,000852,300171,300171.SZ,东富龙,Shanghai Tofflon Science And Technology Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.049
2026-06-04,CSI 1000,000852,300180,300180.SZ,华峰超纤,Huafon Microfibre (Shanghai) Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.065
2026-06-04,CSI 1000,000852,300181,300181.SZ,佐力药业,Zhejiang Jolly Pharmaceutical Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.104
2026-06-04,CSI 1000,000852,300182,300182.SZ,捷成股份,Beijing Jetsen Technology Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.164
2026-06-04,CSI 1000,000852,300183,300183.SZ,东软载波,Qingdao Eastsoft Communication Technology Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.031
2026-06-04,CSI 1000,000852,300184,300184.SZ,力源信息,Wuhan P&S Information Technology Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.205
2026-06-04,CSI 1000,000852,300185,300185.SZ,通裕重工,Tongyu Heavy Industry Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.093
2026-06-04,CSI 1000,000852,300188,300188.SZ,国投智能,"SDIC Intelligence Information Technology Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.063
